sex age period CancerCM POP
2 42 35 1142 2295533
2 42 36 1031 2298570
2 43 1 1184 1221681
2 43 2 1169 1201225
2 43 3 1145 1228866
2 43 4 1036 1158164
2 43 5 1009 1129120
2 43 6 926 1128506
2 43 7 949 1106265
2 43 8 1043 1123931
2 43 9 957 1140349
2 43 10 929 1157766
2 43 11 929 1209703
2 43 12 909 1224050
2 43 13 949 1234032
2 43 14 1025 1287634
2 43 15 1043 1366321
2 43 16 1191 1539854
2 43 17 1056 1463193
2 43 18 1050 1450720
2 43 19 1135 1432323
2 43 20 1356 1951248
2 43 21 1270 1826239
2 43 22 1332 1834744
2 43 23 1277 1876559
2 43 24 1298 1897723
2 43 25 1295 1984000
2 43 26 1327 2030475
2 43 27 1323 2092826
2 43 28 1367 2152069
2 43 29 1314 2179527
2 43 30 1399 2241096
2 43 31 1398 2287921
2 43 32 1396 2281683
2 43 33 1270 2366429
2 43 34 1356 2332371
2 43 35 1288 2301938
2 43 36 1273 2297330
2 44 1 1233 1223664
2 44 2 1285 1219385
2 44 3 1181 1201143
2 44 4 1266 1231097
2 44 5 1142 1162795
2 44 6 1091 1135606
2 44 7 1089 1136732
2 44 8 1040 1117859
2 44 9 1061 1138039
2 44 10 1061 1156447
2 44 11 1054 1166539
2 44 12 1004 1220993
2 44 13 1099 1238305
2 44 14 1103 1250767
2 44 15 1107 1307712
2 44 16 1271 1390100
2 44 17 1256 1570499
2 44 18 1263 1495767
2 44 19 1148 1485083
2 44 20 1230 1462341
2 44 21 1538 2002511
2 44 22 1483 1868660
2 44 23 1348 1871846
2 44 24 1381 1907237
2 44 25 1443 1922458
2 44 26 1419 2003791
2 44 27 1452 2044541
2 44 28 1453 2101310
2 44 29 1488 2152981
2 44 30 1431 2198141
2 44 31 1537 2243026
2 44 32 1519 2289757
2 44 33 1523 2283569
2 44 34 1464 2364796
2 44 35 1460 2333145
2 44 36 1421 2303031
2 45 1 1496 1240937
2 45 2 1370 1218046
2 45 3 1408 1213797
2 45 4 1327 1195681
2 45 5 1340 1225902
2 45 6 1250 1157726
2 45 7 1195 1130280
2 45 8 1239 1132670
2 45 9 1088 1113971
2 45 10 1179 1130705
2 45 11 1195 1135375
2 45 12 1166 1145621
2 45 13 1214 1199567
2 45 14 1288 1216854
2 45 15 1195 1230440
2 45 16 1324 1286994
2 45 17 1269 1368733
2 45 18 1360 1546601
2 45 19 1363 1473773
2 45 20 1306 1475828
2 45 21 1329 1445087
2 45 22 1638 1985902
2 45 23 1630 1862613
2 45 24 1566 1872894
2 45 25 1544 1916453
2 45 26 1568 1939761
2 45 27 1547 2029901
2 45 28 1515 2080151
2 45 29 1608 2146029
2 45 30 1663 2185753
2 45 31 1711 2199579
2 45 32 1693 2244390
2 45 33 1696 2290653
2 45 34 1588 2282061
2 45 35 1685 2365068
2 45 36 1627 2333603
2 46 1 1696 1266699
2 46 2 1664 1233765
2 46 3 1557 1210960
2 46 4 1582 1206841
2 46 5 1456 1189137
2 46 6 1423 1218991
2 46 7 1427 1150819
2 46 8 1406 1124864
2 46 9 1342 1127151
2 46 10 1269 1118105
2 46 11 1285 1153164
2 46 12 1250 1151700
2 46 13 1278 1156394
2 46 14 1297 1205025
2 46 15 1297 1216490
2 46 16 1361 1223704
2 46 17 1384 1273416
2 46 18 1435 1348108
2 46 19 1606 1515907
2 46 20 1575 1437427
2 46 21 1537 1440068
2 46 22 1506 1411153
2 46 23 1861 1940267
2 46 24 1856 1818893
2 46 25 1726 1829363
2 46 26 1712 1871332
2 46 27 1698 1894521
2 46 28 1616 1983049
2 46 29 1694 2031823
2 46 30 1726 2111418
2 46 31 1748 2186549
2 46 32 1757 2200290
2 46 33 1808 2245061
2 46 34 1864 2283998
2 46 35 1805 2281819
2 46 36 1749 2364856
2 47 1 1879 1254265
2 47 2 1892 1263323
2 47 3 1802 1231230
2 47 4 1722 1209475
2 47 5 1701 1206564
2 47 6 1668 1189517
2 47 7 1668 1219972
2 47 8 1587 1153870
2 47 9 1459 1128661
2 47 10 1433 1137577
2 47 11 1355 1130318
2 47 12 1445 1165382
2 47 13 1414 1163997
2 47 14 1364 1168797
2 47 15 1504 1218101
2 47 16 1422 1229723
2 47 17 1516 1237008
2 47 18 1612 1287034
2 47 19 1587 1362430
2 47 20 1748 1530528
2 47 21 1683 1458302
2 47 22 1591 1460753
2 47 23 1676 1431347
2 47 24 2065 1963576
2 47 25 1994 1841205
2 47 26 1875 1850228
2 47 27 1808 1892182
2 47 28 1896 1914643
2 47 29 1803 2002180
2 47 30 1874 2048126
2 47 31 1977 2111470
2 47 32 1953 2186353
2 47 33 1923 2200149
2 47 34 1950 2265406
2 47 35 2033 2282899
2 47 36 2022 2280565
2 48 1 1909 1248371
2 48 2 2080 1250092
2 48 3 2055 1257807
2 48 4 1986 1224694
2 48 5 1976 1201991
2 48 6 1857 1197778
2 48 7 1789 1179507
2 48 8 1816 1210403
2 48 9 1722 1143495
2 48 10 1658 1103280
2 48 11 1614 1067150
2 48 12 1487 1061974
2 48 13 1527 1095709
2 48 14 1585 1095578
2 48 15 1697 1102029
2 48 16 1699 1149559
2 48 17 1689 1161619
2 48 18 1613 1170520
2 48 19 1597 1219998
2 48 20 1854 1279392
2 48 21 1896 1466951
2 48 22 1842 1402969
2 48 23 1799 1410712
2 48 24 1796 1386585
2 48 25 2275 1910553
2 48 26 2113 1796894
2 48 27 2041 1813024
2 48 28 2066 1861204
2 48 29 2027 1889850
2 48 30 2093 2003596
2 48 31 2050 2047269
2 48 32 2184 2110478
2 48 33 2115 2185355
2 48 34 2081 2181355
2 48 35 2238 2263231
2 48 36 2193 2281072
2 49 1 2201 1269412
2 49 2 2098 1258215
2 49 3 2175 1264706
2 49 4 2156 1277419
2 49 5 2096 1248608
2 49 6 2004 1229748
2 49 7 2065 1229683
2 49 8 1930 1216640
2 49 9 1880 1253043
2 49 10 1864 1187158
2 49 11 1695 1150907
2 49 12 1797 1118476
2 49 13 1680 1117984
2 49 14 1752 1160045
2 49 15 1807 1166455
2 49 16 1686 1178168
2 49 17 1834 1235258
2 49 18 1869 1255279
2 49 19 1824 1270774
2 49 20 1892 1324099
2 49 21 2005 1390612
2 49 22 2159 1583060
2 49 23 2066 1505157
2 49 24 2063 1502747
2 49 25 2049 1468164
2 49 26 2353 2006841
2 49 27 2359 1876370
2 49 28 2258 1881129
2 49 29 2143 1917853
2 49 30 2218 1921239
2 49 31 2355 2002424
2 49 32 2299 2045877
2 49 33 2301 2109091
2 49 34 2320 2185823
2 49 35 2428 2179124
2 49 36 2497 2260896
2 50 1 2351 1226171
2 50 2 2309 1258029
2 50 3 2326 1240789
2 50 4 2348 1241204
2 50 5 2358 1247793
2 50 6 2336 1213238
2 50 7 2256 1188785
2 50 8 2271 1184024
2 50 9 2090 1165545
2 50 10 2164 1212419
2 50 11 2021 1199826
2 50 12 1892 1158734
2 50 13 1980 1121663
2 50 14 1878 1117673
2 50 15 1954 1154691
2 50 16 1947 1156330
2 50 17 1946 1163817
2 50 18 1983 1215697
2 50 19 2028 1229748
2 50 20 2027 1246857
2 50 21 2065 1300626
2 50 22 2110 1372482
2 50 23 2350 1569696
2 50 24 2220 1498747
2 50 25 2143 1503564
2 50 26 2088 1475985
2 50 27 2719 2023935
2 50 28 2502 1901915
2 50 29 2459 1915145
2 50 30 2424 1933599
2 50 31 2400 1919584
2 50 32 2525 2000602
2 50 33 2514 2044054
2 50 34 2489 2104067
2 50 35 2711 2183142
2 50 36 2583 2176326
2 51 1 2408 1256846
2 51 2 2545 1231825
2 51 3 2493 1268468
2 51 4 2482 1255626
2 51 5 2435 1260634
2 51 6 2534 1271767
2 51 7 2460 1240863
2 51 8 2497 1221286
2 51 9 2415 1221008
2 51 10 2343 1184900
2 51 11 2370 1169535
2 51 12 2314 1157116
2 51 13 2110 1117319
2 51 14 2199 1081591
2 51 15 2085 1078505
2 51 16 2064 1113442
2 51 17 2092 1115041
2 51 18 2084 1122844
2 51 19 2177 1172861
2 51 20 2172 1186455
2 51 21 2156 1204248
2 51 22 2249 1257018
2 51 23 2363 1327080
2 51 24 2598 1517556
2 51 25 2495 1448855
2 51 26 2288 1453503
2 51 27 2292 1427330
2 51 28 2829 1958089
2 51 29 2772 1839362
2 51 30 2583 1866322
2 51 31 2543 1931158
2 51 32 2650 1917019
2 51 33 2690 1997967
2 51 34 2627 2039011
2 51 35 2785 2100718
2 51 36 2818 2179707
2 52 1 2577 1190706
2 52 2 2799 1253013
2 52 3 2687 1227824
2 52 4 2733 1264251
2 52 5 2648 1251431
2 52 6 2762 1255909
2 52 7 2749 1266616
2 52 8 2642 1236623
2 52 9 2667 1216838
2 52 10 2517 1217329
2 52 11 2569 1183692
2 52 12 2523 1167489
2 52 13 2364 1154537
2 52 14 2327 1114325
2 52 15 2312 1078174
2 52 16 2268 1073960
2 52 17 2416 1108496
2 52 18 2285 1109967
2 52 19 2287 1116562
2 52 20 2334 1164737
2 52 21 2358 1186740
2 52 22 2388 1206188
2 52 23 2387 1260472
2 52 24 2533 1331150
2 52 25 2747 1523369
2 52 26 2701 1455655
2 52 27 2556 1462229
2 52 28 2558 1437502
2 52 29 3092 1972465
2 52 30 2920 1892582
2 52 31 2879 1862596
2 52 32 2864 1927323
2 52 33 2919 1913236
2 52 34 2810 1971437
2 52 35 2937 2034600
2 52 36 3017 2096227
2 53 1 2730 1131740
2 53 2 2655 1184170
2 53 3 2870 1247809
2 53 4 2873 1223734
2 53 5 2872 1261726
2 53 6 2974 1249805
2 53 7 2935 1255352
2 53 8 2942 1268469
2 53 9 2896 1239622
2 53 10 2870 1221824
2 53 11 2789 1222436
2 53 12 2702 1189031
2 53 13 2713 1172998
2 53 14 2620 1160299
2 53 15 2564 1120610
2 53 16 2561 1084379
2 53 17 2461 1080795
2 53 18 2520 1116126
2 53 19 2467 1118439
2 53 20 2517 1119472
2 53 21 2480 1177016
2 53 22 2607 1197341
2 53 23 2681 1214716
2 53 24 2669 1266408
2 53 25 2725 1334858
2 53 26 3015 1524278
2 53 27 2856 1454322
2 53 28 2721 1457782
2 53 29 2663 1430151
2 53 30 3314 1810679
2 53 31 3342 1887796
2 53 32 3111 1857967
2 53 33 3023 1922536
2 53 34 3064 1925889
2 53 35 3159 1966355
2 53 36 3107 2029376
2 54 1 2847 1094056
2 54 2 2795 1121002
2 54 3 2908 1173372
2 54 4 2925 1236750
2 54 5 3074 1213448
2 54 6 3015 1251134
2 54 7 3060 1239047
2 54 8 3108 1245821
2 54 9 3138 1258931
2 54 10 3174 1241929
2 54 11 3098 1240821
2 54 12 2920 1241051
2 54 13 2953 1206880
2 54 14 2928 1190183
2 54 15 2870 1177267
2 54 16 2730 1136547
2 54 17 2703 1099342
2 54 18 2652 1096022
2 54 19 2688 1131036
2 54 20 2726 1134104
2 54 21 2640 1139104
2 54 22 2725 1198844
2 54 23 2691 1219911
2 54 24 2744 1237566
2 54 25 2910 1290258
2 54 26 2880 1360048
2 54 27 3093 1553882
2 54 28 2971 1483227
2 54 29 2815 1487450
2 54 30 3040 1594708
2 54 31 3527 1805777
2 54 32 3443 1882677
2 54 33 3359 1852841
2 54 34 3324 1916935
2 54 35 3221 1920395
2 54 36 3380 1960768
2 55 1 2990 1083303
2 55 2 3042 1082903
2 55 3 3050 1109418
2 55 4 3135 1161406
2 55 5 3189 1224718
2 55 6 3211 1200784
2 55 7 3285 1237953
2 55 8 3341 1226750
2 55 9 3334 1233346
2 55 10 3423 1248817
2 55 11 3311 1212366
2 55 12 3177 1210965
2 55 13 3390 1210593
2 55 14 3105 1176720
2 55 15 3122 1160043
2 55 16 3038 1146842
2 55 17 2902 1106418
2 55 18 2932 1069747
2 55 19 2742 1066049
2 55 20 2971 1125516
2 55 21 2978 1112066
2 55 22 2863 1119063
2 55 23 2845 1179589
2 55 24 2871 1201164
2 55 25 2915 1220405
2 55 26 2947 1273583
2 55 27 3199 1344377
2 55 28 3356 1536876
2 55 29 3159 1468560
2 55 30 3057 1458150
2 55 31 3082 1590004
2 55 32 3857 1800296
2 55 33 3678 1877173
2 55 34 3554 1849386
2 55 35 3535 1910719
2 55 36 3530 1914065
2 56 1 3205 1084874
2 56 2 3190 1074790
2 56 3 3271 1075046
2 56 4 3324 1102498
2 56 5 3303 1155800
2 56 6 3465 1219796
2 56 7 3522 1196648
2 56 8 3534 1235659
2 56 9 3548 1225632
2 56 10 3561 1232102
2 56 11 3615 1233792
2 56 12 3600 1200982
2 56 13 3516 1203044
2 56 14 3462 1205963
2 56 15 3384 1175440
2 56 16 3217 1161762
2 56 17 3265 1151402
2 56 18 3246 1113649
2 56 19 3067 1079520
2 56 20 3142 1071196
2 56 21 3186 1139497
2 56 22 3110 1121723
2 56 23 3105 1125116
2 56 24 3077 1180997
2 56 25 3227 1198255
2 56 26 3128 1212486
2 56 27 3283 1261292
2 56 28 3401 1326352
2 56 29 3599 1510736
2 56 30 3454 1466049
2 56 31 3316 1452602
2 56 32 3355 1584223
2 56 33 4113 1794093
2 56 34 4028 1833429
2 56 35 3879 1842151
2 56 36 3809 1903416
2 57 1 3284 1055773
2 57 2 3190 1075584
2 57 3 3411 1065927
2 57 4 3309 1066941
2 57 5 3457 1095411
2 57 6 3443 1148807
2 57 7 3766 1213051
2 57 8 3691 1191652
2 57 9 3777 1231658
2 57 10 3771 1228566
2 57 11 3782 1253525
2 57 12 3918 1253374
2 57 13 3817 1218323
2 57 14 3767 1218482
2 57 15 3783 1220363
2 57 16 3484 1187856
2 57 17 3612 1172314
2 57 18 3593 1160593
2 57 19 3346 1121069
2 57 20 3257 1090976
2 57 21 3315 1075335
2 57 22 3253 1143613
2 57 23 3331 1125859
2 57 24 3292 1128254
2 57 25 3425 1183904
2 57 26 3337 1200399
2 57 27 3386 1214742
2 57 28 3385 1262861
2 57 29 3550 1327155
2 57 30 3803 1449183
2 57 31 3743 1459772
2 57 32 3601 1446420
2 57 33 3657 1577798
2 57 34 4464 1921089
2 57 35 4189 1825247
2 57 36 4085 1834142
2 58 1 3436 1040704
2 58 2 3472 1046302
2 58 3 3502 1066628
2 58 4 3603 1057833
2 58 5 3545 1060080
2 58 6 3714 1089099
2 58 7 3767 1143848
2 58 8 4010 1210652
2 58 9 3895 1189736
2 58 10 3988 1216604
2 58 11 3913 1179412
2 58 12 4141 1199578
2 58 13 4098 1195483
2 58 14 4215 1157824
2 58 15 4054 1154535
2 58 16 4056 1152497
2 58 17 3979 1117848
2 58 18 3860 1099744
2 58 19 3868 1084871
2 58 20 3534 1036631
2 58 21 3673 1024597
2 58 22 3500 1017387
2 58 23 3501 1089467
2 58 24 3611 1079039
2 58 25 3613 1088929
2 58 26 3603 1150244
2 58 27 3543 1174567
2 58 28 3536 1196189
2 58 29 3618 1252109
2 58 30 3824 1384936
2 58 31 4188 1442136
2 58 32 3919 1452654
2 58 33 3888 1439293
2 58 34 3854 1441745
2 58 35 4692 1912137
2 58 36 4609 1815726
2 59 1 3383 1009642
2 59 2 3645 1036068
2 59 3 3688 1044180
2 59 4 3788 1067619
2 59 5 3761 1061995
2 59 6 3894 1066749
2 59 7 3911 1099068
2 59 8 3892 1158153
2 59 9 4026 1229421
2 59 10 4311 1207380
2 59 11 4365 1231841
2 59 12 4227 1198988
2 59 13 4416 1224164
2 59 14 4547 1224915
2 59 15 4415 1191477
2 59 16 4348 1192959
2 59 17 4163 1196202
2 59 18 4079 1165583
2 59 19 4147 1151660
2 59 20 3935 1146977
2 59 21 3964 1092616
2 59 22 3785 1074645
2 59 23 3752 1060941
2 59 24 3862 1129292
2 59 25 3756 1112510
2 59 26 3680 1116579
2 59 27 3761 1173507
2 59 28 3720 1191198
2 59 29 3840 1206474
2 59 30 3909 1251108
2 59 31 4138 1377759
2 59 32 4374 1434429
2 59 33 4334 1444969
2 59 34 4058 1438564
2 59 35 4070 1433834
2 59 36 5056 1903242
2 60 1 3528 981225
2 60 2 3570 986273
2 60 3 3792 1004914
2 60 4 3935 1006076
2 60 5 3944 1022124
2 60 6 3983 1009621
2 60 7 4039 1007261
2 60 8 4202 1031420
2 60 9 4079 1079862
2 60 10 4487 1161878
2 60 11 4371 1205090
2 60 12 4583 1227798
2 60 13 4613 1193375
2 60 14 4736 1216115
2 60 15 4891 1214667
2 60 16 4617 1179703
2 60 17 4686 1179214
2 60 18 4594 1180242
2 60 19 4506 1148346
2 60 20 4450 1140397
2 60 21 4286 1134074
2 60 22 4094 1084018
2 60 23 4083 1069133
2 60 24 3989 1058293
2 60 25 4038 1129671
2 60 26 4106 1116277
2 60 27 3862 1124123
2 60 28 4017 1184452
2 60 29 4029 1205799
2 60 30 4024 1215529
2 60 31 4164 1243823
2 60 32 4320 1369995
2 60 33 4698 1426559
2 60 34 4461 1421108
2 60 35 4317 1430323
2 60 36 4316 1425578
2 61 1 3662 999092
2 61 2 3677 977807
2 61 3 3765 988656
2 61 4 4006 1014206
2 61 5 3960 1022016
2 61 6 4109 1045012
2 61 7 4168 1038431
2 61 8 4187 1042983
2 61 9 4178 1075437
2 61 10 4315 1114364
2 61 11 4611 1135524
2 61 12 4846 1176846
2 61 13 4853 1197649
2 61 14 4797 1162255
2 61 15 4936 1183550
2 61 16 5094 1180491
2 61 17 4893 1144965
2 61 18 4968 1143873
2 61 19 4754 1144157
2 61 20 4598 1108767
2 61 21 4743 1106727
2 61 22 4509 1100038
2 61 23 4391 1050146
2 61 24 4356 1033718
2 61 25 4257 1022403
2 61 26 4325 1089774
2 61 27 4205 1075702
2 61 28 4142 1082085
2 61 29 4302 1138272
2 61 30 4402 1168273
2 61 31 4225 1207449
2 61 32 4488 1235444
2 61 33 4652 1361356
2 61 34 5033 1470781
2 61 35 4770 1411541
2 61 36 4574 1421064
2 62 1 3779 947117
2 62 2 3891 997414
2 62 3 3912 977056
2 62 4 4100 989337
2 62 5 4203 1017083
2 62 6 4360 1026240
2 62 7 4480 1051110
2 62 8 4462 1046157
2 62 9 4486 1052650
2 62 10 4730 1074078
2 62 11 4687 1068741
2 62 12 5043 1093230
2 62 13 5143 1137575
2 62 14 5243 1162184
2 62 15 5371 1132792
2 62 16 5360 1157974
2 62 17 5373 1159358
2 62 18 5214 1129620
2 62 19 5145 1133314
2 62 20 5114 1142379
2 62 21 4885 1107790
2 62 22 5015 1106977
2 62 23 4860 1101720
2 62 24 4571 1052476
2 62 25 4553 1037075
2 62 26 4572 1026419
2 62 27 4588 1095441
2 62 28 4372 1082487
2 62 29 4422 1089367
2 62 30 4530 1143141
2 62 31 4484 1159458
2 62 32 4615 1198424
2 62 33 4694 1226262
2 62 34 4796 1303151
2 62 35 5356 1459907
2 62 36 5008 1400803
2 63 1 3895 926868
2 63 2 3705 950074
2 63 3 4099 999975
2 63 4 4179 978385
2 63 5 4102 989846
2 63 6 4519 1016834
2 63 7 4493 1024976
2 63 8 4658 1049361
2 63 9 4631 1043645
2 63 10 4683 1051483
2 63 11 4795 1073396
2 63 12 5030 1067880
2 63 13 5365 1091737
2 63 14 5468 1135996
2 63 15 5638 1160566
2 63 16 5433 1130895
2 63 17 5514 1155736
2 63 18 5567 1156856
2 63 19 5427 1127417
2 63 20 5491 1129627
2 63 21 5460 1142900
2 63 22 5228 1108729
2 63 23 5327 1107787
2 63 24 5138 1102473
2 63 25 4977 1053298
2 63 26 4711 1037375
2 63 27 4771 1027288
2 63 28 4859 1096670
2 63 29 4664 1083500
2 63 30 4664 1092177
2 63 31 4796 1133620
2 63 32 4754 1149824
2 63 33 4884 1188595
2 63 34 4894 1212988
2 63 35 5216 1292527
2 63 36 5657 1448780
2 64 1 3741 884257
2 64 2 4028 932190
2 64 3 4095 953829
2 64 4 4283 1003336
2 64 5 4302 980138
2 64 6 4385 989672
2 64 7 4661 1015532
2 64 8 4807 1022230
2 64 9 4905 1045601
2 64 10 4937 1043511
2 64 11 4928 1070052
2 64 12 5294 1092689
2 64 13 5109 1087317
2 64 14 5586 1111737
2 64 15 5734 1157725
2 64 16 5803 1183328
2 64 17 5715 1153527
2 64 18 5850 1179742
2 64 19 5962 1181738
2 64 20 5805 1151941
2 64 21 5925 1153667
2 64 22 5776 1164694
2 64 23 5552 1127093
2 64 24 5445 1122923
2 64 25 5290 1114900
2 64 26 5150 1062132
2 64 27 5022 1043732
2 64 28 4986 1030679
2 64 29 5093 1096791
2 64 30 4972 1081007
2 64 31 4906 1081931
2 64 32 5041 1123184
2 64 33 5223 1139314
2 64 34 5131 1180241
2 64 35 5177 1202111
2 64 36 5462 1281213
2 65 1 3973 865334
2 65 2 4192 885512
2 65 3 4338 932830
2 65 4 4263 953725
2 65 5 4372 1003021
2 65 6 4706 978070
2 65 7 4888 986625
2 65 8 5004 1011675
2 65 9 5174 1017578
2 65 10 5277 1040879
2 65 11 5329 1040159
2 65 12 5407 1063893
2 65 13 5477 1082890
2 65 14 5630 1074607
2 65 15 5834 1095603
2 65 16 5943 1137778
2 65 17 6039 1159511
2 65 18 6053 1127691
2 65 19 6165 1150159
2 65 20 6341 1158692
2 65 21 5981 1131647
2 65 22 6073 1134604
2 65 23 6012 1146157
2 65 24 5828 1109411
2 65 25 5747 1106189
2 65 26 5586 1098880
2 65 27 5376 1048021
2 65 28 5350 1030438
2 65 29 5168 1018034
2 65 30 5265 1069680
2 65 31 5107 1069671
2 65 32 5067 1070615
2 65 33 5272 1111643
2 65 34 5299 1121397
2 65 35 5137 1168566
2 65 36 5269 1190235
2 66 1 4008 843395
2 66 2 4159 864179
2 66 3 4216 883013
2 66 4 4363 930030
2 66 5 4376 950046
2 66 6 4641 998725
2 66 7 4815 972533
2 66 8 4897 979597
2 66 9 5096 1003980
2 66 10 5313 1002341
2 66 11 5373 1007270
2 66 12 5491 1008407
2 66 13 5541 1033032
2 66 14 5807 1052537
2 66 15 5753 1046281
2 66 16 6246 1067728
2 66 17 6313 1110755
2 66 18 6437 1133585
2 66 19 6342 1104517
2 66 20 6482 1128140
2 66 21 6545 1134089
2 66 22 6434 1109255
2 66 23 6321 1113880
2 66 24 6460 1126858
2 66 25 6030 1092225
2 66 26 5920 1090451
2 66 27 5755 1084926
2 66 28 5808 1035580
2 66 29 5479 1018914
2 66 30 5462 1019098
2 66 31 5451 1057275
2 66 32 5449 1056986
2 66 33 5217 1057917
2 66 34 5624 1103258
2 66 35 5399 1108854
2 66 36 5450 1155843
2 67 1 4147 800328
2 67 2 4304 832975
2 67 3 4355 851832
2 67 4 4521 869225
2 67 5 4546 914537
2 67 6 4643 932441
2 67 7 4985 978840
2 67 8 4995 950714
2 67 9 5033 956492
2 67 10 5359 982889
2 67 11 5553 994983
2 67 12 5636 1001284
2 67 13 5669 1003823
2 67 14 5871 1029707
2 67 15 5915 1050584
2 67 16 5924 1045600
2 67 17 6436 1067968
2 67 18 6550 1113002
2 67 19 6661 1137856
2 67 20 6794 1103137
2 67 21 6754 1115862
2 67 22 6816 1123570
2 67 23 6779 1100713
2 67 24 6734 1106769
2 67 25 6686 1121469
2 67 26 6455 1088460
2 67 27 6214 1088486
2 67 28 6042 1084368
2 67 29 5833 1035759
2 67 30 5800 1008835
2 67 31 5596 1006354
2 67 32 5765 1044134
2 67 33 5752 1043895
2 67 34 5707 1042157
2 67 35 5655 1090285
2 67 36 5851 1095722
2 68 1 3970 762085
2 68 2 4182 783835
2 68 3 4299 816949
2 68 4 4315 836920
2 68 5 4425 855340
2 68 6 4814 901652
2 68 7 4918 920871
2 68 8 5156 968958
2 68 9 5233 942138
2 68 10 5400 942744
2 68 11 5590 955999
2 68 12 5852 965673
2 68 13 6008 969107
2 68 14 5995 969352
2 68 15 6003 992694
2 68 16 6346 1010340
2 68 17 6168 1003364
2 68 18 6600 1022314
2 68 19 6953 1063483
2 68 20 7020 1089288
2 68 21 6878 1062457
2 68 22 7089 1074348
2 68 23 7122 1081121
2 68 24 6929 1057753
2 68 25 6923 1063723
2 68 26 6762 1076672
2 68 27 6500 1044523
2 68 28 6185 1043899
2 68 29 6267 1038635
2 68 30 6136 1015706
2 68 31 5921 994721
2 68 32 5803 992454
2 68 33 5923 1029899
2 68 34 5780 1025981
2 68 35 5820 1028543
2 68 36 5835 1076601
2 69 1 3842 694226
2 69 2 4175 739237
2 69 3 4294 760715
2 69 4 4386 793197
2 69 5 4486 813255
2 69 6 4819 831735
2 69 7 5040 877461
2 69 8 5119 896534
2 69 9 5327 942980
2 69 10 5411 924838
2 69 11 5658 943387
2 69 12 5723 958992
2 69 13 6000 970110
2 69 14 6314 974998
2 69 15 6350 977663
2 69 16 6490 1003520
2 69 17 6490 1023173
2 69 18 6357 1018683
2 69 19 7047 1040245
2 69 20 7028 1085637
2 69 21 7375 1095729
2 69 22 7121 1065966
2 69 23 7305 1075392
2 69 24 7498 1079186
2 69 25 7126 1053388
2 69 26 7209 1056892
2 69 27 6898 1068100
2 69 28 6536 1034030
2 69 29 6779 1030646
2 69 30 6473 1015337
2 69 31 6227 1000183
2 69 32 6175 979601
2 69 33 5962 977188
2 69 34 6060 1029807
2 69 35 5913 1011301
2 69 36 6014 1014025
2 70 1 4218 708185
2 70 2 4098 659983
2 70 3 4182 698848
2 70 4 4374 714775
2 70 5 4567 740873
2 70 6 4935 754907
2 70 7 4851 767285
2 70 8 5144 804619
2 70 9 5065 816807
2 70 10 5617 868905
2 70 11 5664 887572
2 70 12 5660 906070
2 70 13 6239 921093
2 70 14 6377 931811
2 70 15 6417 936931
2 70 16 6533 940074
2 70 17 6546 966050
2 70 18 6736 984833
2 70 19 6787 981472
2 70 20 7215 1005835
2 70 21 7320 1060188
2 70 22 7605 1073328
2 70 23 7469 1047408
2 70 24 7720 1059591
2 70 25 7639 1066609
2 70 26 7372 1044922
2 70 27 7329 1052228
2 70 28 7346 1066850
2 70 29 6918 1036615
2 70 30 6980 1024040
2 70 31 6704 997587
2 70 32 6587 982960
2 70 33 6449 962249
2 70 34 6312 945949
2 70 35 6273 1013451
2 70 36 6336 994837
2 71 1 4177 702415
2 71 2 4238 690166
2 71 3 4039 646442
2 71 4 4298 690412
2 71 5 4408 711525
2 71 6 4638 743841
2 71 7 4862 763927
2 71 8 5069 781915
2 71 9 5285 827126
2 71 10 5337 832793
2 71 11 5574 851840
2 71 12 5929 870170
2 71 13 5967 887829
2 71 14 6173 901917
2 71 15 6489 912050
2 71 16 6735 916612
2 71 17 6499 919645
2 71 18 6688 945157
2 71 19 6973 964113
2 71 20 7039 958160
2 71 21 7356 977885
2 71 22 7598 1028653
2 71 23 7794 1038551
2 71 24 7791 1009842
2 71 25 7828 1019054
2 71 26 7908 1022451
2 71 27 7644 998518
2 71 28 7522 1002447
2 71 29 7456 1013700
2 71 30 7227 993833
2 71 31 7155 1004244
2 71 32 6950 978034
2 71 33 6796 963440
2 71 34 6544 949893
2 71 35 6445 928502
2 71 36 6624 996025
2 72 1 3954 631315
2 72 2 4486 675115
2 72 3 4481 662659
2 72 4 4328 619740
2 72 5 4507 662992
2 72 6 4695 684016
2 72 7 4817 715628
2 72 8 5139 734790
2 72 9 5119 752390
2 72 10 5671 798871
2 72 11 5636 814280
2 72 12 5711 829916
2 72 13 6133 844136
2 72 14 6163 857547
2 72 15 6467 867446
2 72 16 6881 873139
2 72 17 6880 873927
2 72 18 6926 873140
2 72 19 7025 894612
2 72 20 7207 919350
2 72 21 7355 936482
2 72 22 7869 956437
2 72 23 8169 1007032
2 72 24 8036 1016671
2 72 25 8099 989613
2 72 26 8091 998794
2 72 27 7943 1002775
2 72 28 7874 980145
2 72 29 7716 984670
2 72 30 7683 994788
2 72 31 7459 972456
2 72 32 7430 983098
2 72 33 7098 956893
2 72 34 6970 939776
2 72 35 6691 930997
2 72 36 6585 910073
2 73 1 3991 581548
2 73 2 4090 608241
2 73 3 4333 655005
2 73 4 4574 645739
2 73 5 4330 605041
2 73 6 4628 652152
2 73 7 4796 676957
